SLIMECOUNT	$0000162b
P_SOUND2	$00000077
P_SPRITE	$00000060
P_START65816	$00000071
P_SETB	$00000010
P_SETW	$00000011
P_SPAWNLINK	$00000040
P_SETSTRAT	$00000061
P_SPACESHIPOFF	$0000001b
P_SMOKEOFF	$00000036
P_SETRANDOMB	$0000006c
P_SETRANDOMW	$0000006d
P_SMOKEON	$00000035
P_SHADOWOFF	$00000075
P_SHAPEDEAD	$0000002a
SP_DATA	$0000a131
SP_PREV	$0000a12f
SP_SIZE	$0000a135
SP_SIZEOF	$00000006
S_0_F	$000ecb83
S_0_P	$000ecb6c
S_0	$000e8000
S_0_F1	$000ecb9a
MESPOS	$00001638
MESSAGETEST	$00000000
MESENDPOS	$0000163a
MESSAGES	$0001fbc3
T_BARRIER_P	$00000000
T_BOSS_C_P	$00000000
T_BOSS_0_0_P	$00000000
T_BOSS_0_1_P	$00000000
T_BOSS_0_2_P	$00000000
T_BOSS_0_3_P	$00000000
T_BOSS_1_0_P	$00000000
T_BOSS_1_1_P	$00000000
T_BOSS_1_2_P	$00000000
T_BOSS_2_0_P	$00000000
T_BOSS_2_1_P	$00000000
T_BOSS_2_2_P	$00000000
T_BOSS_2_3_P	$00000000
T_BOSS_2_4_P	$00000000
T_BOSS_2_5_P	$00000000
T_BOSS_2_6_P	$00000000
T_BOM_WING_P	$00000000
T_BOSS_7_0_P	$00000000
T_BOSS_7_1_P	$00000000
T_BOSS_7_2_P	$00000000
T_BOSS_7_3_P	$00000000
T_BOSS_7_4_P	$00000000
T_BOSS_8_0_P	$00000000
T_BOSS_8_1_P	$00000000
T_BOSS_8_4_P	$00000000
T_BOSS_9_0_P	$00000000
T_BOSS_8_5_P	$00000000
T_BOSS_9_6_P	$00000000
T_BOSS_A_1_P	$00000000
T_BOSS_A_2_P	$00000000
T_BOSS_A_3_P	$00000000
T_BOSS_A_4_P	$00000000
T_BOSS_B_0_P	$00000000
T_BOSS_A_5_P	$00000000
T_BOSS_B_1_P	$00000000
T_BOSS_A_6_P	$00000000
T_BOSS_C_1_P	$00000000
T_BOSS_B_6_P	$00000000
T_BOSS_B_7_P	$00000000
T_BOSS_D_0_P	$00000000
T_BOSS_D_1_P	$00000000
T_BOSS_D_2_P	$00000000
T_BOSS_D_4_P	$00000000
T_BOSS_E_0_P	$00000000
T_BOSS_D_5_P	$00000000
T_BAZOOKA_P	$00000000
T_BOSS_D_6_P	$00000000
T_BOSS_D_7_P	$00000000
T_BOSS_E_3_P	$00000000
T_BOSS_D_8_P	$00000000
T_BOSS_E_4_P	$00000000
T_BOSS_F_0_P	$00000000
T_BOSS_D_9_P	$00000000
T_BOSS_F_1_P	$00000000
T_BOSS_F_2_P	$00000000
T_B_HOLL_P	$00000000
T_BOSS_F_3_P	$00000000
T_BOSS_G_0_P	$00000000
T_BOSS_F_4_P	$00000000
T_BOSS_F_5_P	$00000000
T_BOSS_F_6_P	$00000000
T_BOSS_F_7_P	$00000000
T_BOSS_H_0_P	$00000000
T_BOSS_B_H_P	$00000000
T_BOSS_F_8_P	$00000000
T_BOSS_H_1_P	$00000000
T_BOSS_F_9_P	$00000000
T_BOSS_H_2_P	$00000000
T_BOSS_H_3_P	$00000000
T_BOSS_B_L_P	$00000000
T_BOSS_B_R_P	$00000000
T_BOSS_F_B_P	$00000000
T_BOSS_7_1O_P	$00000000
T_BOSS_G_S_P	$00000000
T_BOOL_6	$0000a4db
T_BOLL_P	$00000000
T_BASE_0_P	$00000000
T_BASE_1_P	$00000000
T_BAZZ_1P_P	$00000000
T_BAZZ_1Q_P	$00000000
T_BU_0_P	$00000000
T_BU_1_P	$00000000
T_BU_2_P	$00000000
T_BU_3_P	$00000000
T_BU_4_P	$00000000
T_BU_5_P	$00000000
T_BAZOOKA1_P	$00000000
T_BU_6_P	$00000000
T_BAZOOKA2_P	$00000000
T_BU_7_P	$00000000
T_BLTUNNELFACE_P	$00000000
T_BMTUNNELFACE_P	$00000000
T_BSHIPEXITFACE_P	$00000000
T_BOSS_F_8A_P	$00000000
T_BOSS_F_9A_P	$00000000
T_BEEANIM_P	$00000000
T_BIG_BIRD_P	$00000000
T_BAZZ_1_P	$00000000
T_BIG_GATE_P	$00000000
T_BIG_M_P	$00000000
T_BIT_0_P	$00000000
T_BASE_0_0_P	$00000000
T_BASE_0_1_P	$00000000
T_BULGE_P	$00000000
T_BOU_0_P	$00000000
T_BOU_1_P	$00000000
T_BOOL_6	$000c8000
T_BOOL_6_F1	$000cdff2
T_BOOL_6_F	$000cdfed
T_BOOL_6_P	$000cdfe1
PFM_WOBBLE	$00000010
CZPTR	$00001652
PFM_DIEFALL	$00000001
PFM_WATER	$00000004
PFM_DIEYROT	$00000002
PFM_SHADOWS	$00000008
MHLINES	$0001a756
MFPRINTSTR	$0001b539
VSC_BASE1	$00002c00
VSC_BASE2	$00007000
QUOTIENT	$00000062
S_WARK_0	$0000c3cf
S_WARK_0_F1	$0010e663
S_WARK_0_F	$0010e640
S_WARK_0_P	$0010e448
S_WARK_0	$00108000
FONT_D	$0000b153
FONT_E	$0000d02b
FONT_H	$0000d0ef
FONT_N	$0000d0b7
FONT_T	$0000d07f
LOGTAB8S	$00008306
LOGTAB8U	$00008206
FONT_D2	$0000b16f
FONT_E2	$0000d047
FONT_E3	$0000d063
FONT_H2	$0000d10b
FONT_N2	$0000d0d3
FONT_T2	$0000d09b
FONT0FON	$0001d9a6
FONT0WID	$0001d91a
FONT0TRN	$0001e6c6
FONTDATA	$0001d914
FONTHGT	$0000000c
CUTOFFSND	$00000c4e
CUTCREDS	$000df3c9
NOFIRE2_AGGV	$000986c3
NOFIRE_AGGV	$000986c3
FONT_E	$000cec42
FONT_D	$000e8000
FONT_H	$000cec42
FONT_N	$000cec42
FONT_T	$000cec42
FONT_D_F	$000ef091
FONT_E_F	$000cf622
FONT_D_P	$000ef046
FONT_E_P	$000cf5d7
FONT_H_F	$000cf944
FONT_H_P	$000cf8fd
FONT_N_F	$000cf828
FONT_N_P	$000cf7e7
FONT_T_F	$000cf746
FONT_T_P	$000cf72b
FONT_D2	$000e8000
FONT_E2	$000cec42
FONT_E3	$000cec42
FONT_H2	$000cec42
FONT_N2	$000cec42
FONT_T2	$000cec42
FONT_D_F1	$000ef0db
FONT_E_F1	$000cf660
FONT_H_F1	$000cf97c
FONT_N_F1	$000cf85a
FONT_T_F1	$000cf76c
WH2	$00002128
PWINGDISTWALL	$00001617
WIPE_DO	$0002dde0
WIPEEND_DO	$0002dde6
WIPE_INIT	$0002ddd0
PWIREFRAME_A1	$000387d4
PWIRESHAPES	$002180d4
PWINGCOL	$000bad04
ZSOLIDSPACEBAR	$0000c8bb
ZSOLIDSPACEBAR	$00118000
PEPPERMSG	$007ef150
PEPPERFADE	$007ef14e
PEPPER	$00001928
PEPPERCHARS	$007ef14f
PEPPYTXT	$0001e80c
PEPPERSPEAKING	$0003c651
PDTEST5	$0004e9e5
MR7	$0000300e
ZWIRESPACEBAR	$0000c89f
MR7D	$000016ed
WRMPYA	$00004202
WRMPYB	$00004203
ZWIRESPACEBAR	$00118000
YYY	$00018000
T_LAST_B_0_P	$00000000
T_LAST_B_2_P	$00000000
T_LAST_B_3_P	$00000000
T_LCUBE_P	$00000000
T_LENG_0_P	$00000000
T_LASER_0_P	$00000000
T_LINE_0_P	$00000000
T_LINE_1_P	$00000000
T_LINE_2_P	$00000000
T_LEAF_P	$00000000
T_LWIREEXIT_P	$00000000
T_LINE_P	$00000000
OP_0	$0000a3a7
OP_1	$0000a3c3
OP_2	$0000a3df
T_LEXIT_0_P	$00000000
T_LBLACKFACE_P	$00000000
T_LFDIE_P	$00000000
OP_0_F	$000cc809
OP_1_F	$000cc910
OP_2_F	$000ccb24
OP_0_P	$000cc7e8
OP_1_P	$000cc8d1
OP_2_P	$000ccb0f
OP_0	$000c8000
OP_1	$000c8000
OP_2	$000c8000
OP_1_EBSP	$000ccb0e
OP_1_F11	$000cc9e8
OP_1_F13	$000cc9f4
OP_1_F21	$000cca24
OP_1_F15	$000cca00
OP_1_F17	$000cca0c
OP_1_F19	$000cca18
OP_0_F1	$000cc80e
OP_1_F1	$000cc9ac
OP_1_F3	$000cc9b8
OP_1_F5	$000cc9c4
OP_1_F7	$000cc9d0
OP_1_F9	$000cc9dc
OP_2_F1	$000ccb3e
MTEXIT_MMAXX	$00000032
MTEXIT_MMAXY	$ffffffe7
MTEXIT_MMINX	$ffffffce
MTEXIT_GAMEFLAGSON	$00000020
MTEXIT_GAMEFLAGSOFF	$00000000
MTEXIT_VIEWCY	$ffffffc4
MTEXIT_FLYMODE	$00000008
TEMP23	$00001a07
METEORAP	$0000000c
METEORHP	$00000002
TEMPHITFLAG	$00001a00
TEMPCHILDNUM	$00001aea
TEMPADDRL	$0000004d
MTEXIT_MAXX	$00000032
MTEXIT_MAXY	$ffffffe7
MTEXIT_MINX	$ffffffce
MTEXIT_MINY	$ffffffa1
METEO_0	$0000a417
MTEXIT_MISSBOUNDFLAGS	$0000000b
TEMPHITFLAG2	$000019fe
MTEXIT_PMOVELIMITAND	$000000ff
MTESTNORM16	$000180ac
MTESTSQRT32	$00018079
MTESTOUTCODES	$00018b57
IL_NOMETERS	$00000003
IL_WHITEFADEOUT	$00000002
IL_NOFADENOSTAGE	$00000001
METEOR_ISTRAT.IN	$0009939c
METEOR_ISTRAT2	$00099350
METEOR_ISTRAT3	$000993f0
METEOR_STRAT	$00099412
METEOR_ISTRAT	$00099383
METEOREXP_ISTRAT	$00099451
METEORCOL_ISTRAT	$00099439
METEO0_ISTRAT	$000add00
METEO_0_EBSP	$000cd938
METEO_0_F10	$000cd88e
METEO_0_F11	$000cd8ae
METEO_0_F12	$000cd8ce
METEO_0_F13	$000cd8fc
METEO_0_F15	$000cd907
METEO_0_F16	$000cd911
METEO_0	$000c8000
METEO_0_F1	$000cd854
METEO_0_F3	$000cd85f
METEO_0_F5	$000cd86a
METEO_0_F7	$000cd876
METEO_0_F9	$000cd882
METEO_0_F	$000cd7ea
METEO_0_P	$000cd544
METEOR_BASE	$001ea061
METEOR_BASELEN	$00000cbe
GF_PLAYERDEAD	$00000040
GF_PLAYERDYING	$00000002
GF_STRATDONE1	$00000008
GF_STRATDONE2	$00000010
BU_SCALE	$00000002
GF_VIEWROT	$00000020
BU_0	$0000b18b
BU_1	$0000b1c3
BU_3	$0000bc5f
BU_2	$0000c58f
BU_4	$0000bc7b
BU_5	$0000bc97
BU_6	$0000bcb3
BU_7	$0000bccf
BU_8	$0000b1a7
GF_STAGEDONE	$00000080
GF_NOZREMOVE	$00000001
BU_SCALE2	$00000003
GF_BOSSDEAD	$00000004
BU_0_COL	$007e6b0a
BU_1_COL	$007e6b1c
BU_2_COL	$007e6b2e
BU_3_COL	$007e6b40
BU_4_COL	$007e6b52
BU_5_COL	$007e6b9a
BU_6_COL	$007e6bd0
BU_8_COL	$007e6af8
BU_4_COL1	$007e6b64
BU_4_COL2	$007e6b76
BU_4_COL3	$007e6b88
BU_5_COL1	$007e6bac
BU_5_COL2	$007e6bbe
BU_6_COL1	$007e6be2
BU_6_COL2	$007e6bf4
BU_6_COL3	$007e6c06
BU_0_F	$000f8015
BU_1_F	$000f807f
BU_2_F	$00118021
BU_0_P	$000f8000
BU_3_F	$0010800f
BU_1_P	$000f806a
BU_4_F	$00108092
BU_2_P	$00118000
BU_5_F	$00108207
BU_3_P	$00108000
BU_6_F	$0010831d
BU_4_P	$00108048
BU_7_F	$0010843b
BU_5_P	$001081c6
BU_6_P	$001082df
BU_7_P	$0010841d
BU_0	$000f8000
BU_1	$000f8000
BU_3	$00108000
BU_2	$00118000
BU_4	$00108000
BU_5	$00108000
BU_6	$00108000
BU_7	$00108000
BU_8	$000f8000
BU_0_F1	$000f8029
BU_1_F1	$000f8093
BU_4_EBSP	$001081c5
BU_2_F1	$00118032
BU_3_F1	$0010801d
BU_4_F1	$001080e7
BU_4_F3	$001080f3
BU_4_F4	$00108145
BU_4_F6	$00108151
BU_4_F7	$00108191
BU_5_F1	$00108242
BU_5_F3	$0010824e
BU_5_F4	$001082a0
BU_5_EBSP	$001082de
BU_6_F1	$00108366
BU_6_F3	$00108373
BU_6_F4	$001083b3
BU_6_F6	$001083bf
BU_6_F7	$001083e9
BU_7_F1	$00108452
BU_6_EBSP	$0010841c
ROTATE_HOF	$00000000
ROTXX	$00001653
ROTXY	$00001654
ROTXZ	$00001655
ROTYX	$00001656
ROTYY	$00001657
ROTYZ	$00001658
ROTZX	$00001659
ROTZY	$0000165a
ROTZZ	$0000165b
TROTX	$00001630
TROTY	$00001631
TORPEDOAP	$00000004
TORPEDOHP	$00000004
ROTX	$0000008e
ROTY	$0000008f
ROTZ	$00000090
ROTPLANET	$0002d87d
ROTY1	$00000024
ROTY2	$00000026
ROTY3	$00000028
ROTY4	$0000002a
ROTY5	$0000002c
ROTY6	$0000002e
ROTPROJ_L	$0003d067
ROTATE_8XZ_RAM	$007e5805
ROTATE_8YX_RAM	$007e5b42
ROTATE_8YZ_RAM	$007e59a5
ROTATE_8XZ_L	$001fc993
ROTATE_8YX_L	$001fcc90
ROTATE_8YZ_L	$001fcb13
ROTATE_16XZ_L	$001fce08
ROTATE_16YZ_L	$001fce9c
ROTSFLATSTAY_ISTRAT	$00218d62
TORPEDO_ISTRAT	$0008c76f
TORPEDO_STRAT	$0008c7a1
TORPEDOA_STRAT	$0008c841
TORPEDOA_INIT	$0008c819
TORPEDO_CONT	$0008c7fe
ROTPOS_ALLCHILDREN_L	$0009e114
WSCTAB	$0006c241
NOPLOT	$001fdef1
THUNDERCOL	$007e8741
DOVOFS	$000019d3
LEVELINFO	$0000180a
LEVELFINISHED	$00001ad6
LEV10MES	$0003d301
LEV11MES	$0003d307
LEV12MES	$0003d30d
LEV13MES	$0003d313
LEV0MES	$0003d2d9
LEV1MES	$0003d2dd
LEV2MES	$0003d2e1
LEV3MES	$0003d2e5
LEV4MES	$0003d2e9
LEV5MES	$0003d2ed
LEV6MES	$0003d2f1
LEV7MES	$0003d2f5
LEV8MES	$0003d2f9
LEV9MES	$0003d2fd
VELVECS_L	$001fc0b9
VEL3VECS_L	$001fc262
VELVEC1	$001fc12a
VELVEC2	$001fc17f
LEVEL1_1	$000dcb3c
LEVEL1_2	$000dcd44
LEVEL1_3	$000dcd9f
LEVEL1_4	$000dd062
LEVEL1_5	$000dd0de
LEVEL2_1	$000dd846
LEVEL1_6	$000dd15b
LEVEL2_2	$000dda34
LEVEL2_3	$000dda8f
LEVEL2_4	$000ddb12
LEVEL2_5	$000ddb6d
LEVEL3_1	$000ddeb7
LEVEL2_6	$000ddbdd
LEVEL3_2	$000de0e6
LEVEL3_3	$000de141
LEVEL3_4	$000de1c8
LEVEL3_5	$000de310
LEVEL3_6	$000de3ad
LEVEL3_7	$000de41d
LEVEL1_END	$000dd191
LEVEL_SPECIAL	$000de851
LEVEL_BLACKHOLE	$000de815
SEND_MESSAGE_L	$0003ddac
M7Y	$00002120
MMT1	$00001717
MMT2	$00001719
MMTR	$00001713
SMVAR_BYTE1	$000015bd
SMVAR_BYTE2	$000015bf
SMVAR_BYTE3	$000015c1
SMVAR_WORD1	$000015c3
SMVAR_WORD2	$000015c5
SMVAR_WORD3	$000015c7
SMVAR_WORD4	$000015c9
UPDATE_OBJECTS_L	$0003e15b
PDUMMY	$0004e797
UPDATEENGINE_SROU_L	$002191e1
UPDOOR_ISTRAT	$000af171
UPDOOR_STRAT	$000af1a0
UPDOORCOL_ISTRAT	$000af20c
PZROTFLOATTAB	$000beb85
DUPPLAYER	$000bea54
DUPPLAYER_L	$000bea50
PZROTFLOATTAB_LEN	$0000001c
EROLL1	$007ef168
OREG	$000016d7
T_VOLCANO_P	$00000000
MTUNNEL_MMAXX	$0000005a
MTUNNEL_MMAXY	$00000000
MTUNNEL_MMINX	$ffffffa6
MTUNNEL_GAMEFLAGSON	$00000000
ZONEX	$000012a3
ZONEZ	$000012a4
MTUNNEL_GAMEFLAGSOFF	$00000020
MTUNNEL_VIEWCY	$ffffffc4
MTUNNEL_FLYMODE	$00000009
K_DOOR	$0000b40f
MTUNNEL_MAXX	$0000005a
MTUNNEL_MAXY	$00000000
MTUNNEL_MINX	$ffffffa6
MTUNNEL_MINY	$ffffff88
ZONEOF	$000012a5
MTUNNEL_MISSBOUNDFLAGS	$0000000b
MTUNNEL_PMOVELIMITAND	$000000ff
MTUNNELV	$0001b109
MTUNNELEXIT	$000dc6fb
MTUNNELGRAD	$0006bedf
K_DOOR	$000f8000
SHIELDTEXTPOS1	$0000b718
SHIELDTEXTPOS2	$0000b720
SHIELDTEXTPOS3	$0000b728
SHIELDTEXTPOS4	$0000b730
SHIELDMETERX	$00000008
SHIELDMETERY	$000000b0
SHIFT	$00000084
SHIPS	$0000c247
SHIP3EXITFACE	$0000a9e3
SHIELDMETERHEIGHT	$00000008
SFLAGS	$0000155a
SHIFTZ	$0000008c
SHIP_1	$0000b01f
SHIP_3	$0000a877
SHIP_5	$0000c19f
SHIP_4	$0000c61b
SFLASH_0	$0000990c
SHIELDUP	$00001752
SHIELDBOOSTCOLORBOX	$00000000
SHIP_0_C	$0000a8af
SHIP1AP	$00000010
SHIP2AP	$00000010
SHIP_1_S	$00009e02
SHIP3AP	$00000010
SHIP4AP	$00000010
SHIP1HP	$00000014
SHIP_3_S	$0000a8cb
SHIP2HP	$00000028
SHIP_4_S	$0000c637
SHIP3HP	$ffffffff
SHIP_5_S	$0000c20f
SHIP4HP	$ffffffff
SHIELDR	$0000cb93
SHIP_S_0	$0000a38b
SHIP_S_1	$0000c5ff
SDRAGONFLYAP	$00000004
SHIP_5L	$0000c1bb
SHIP_5M	$0000c1d7
SDRAGONFLYHP	$00000002
SHIP_5S	$0000c1f3
SHIP_1_COL	$007e66e4
SHIP_2_COL	$007e6708
SHIP_3_COL	$007e671a
SHIPXY	$00000032
SHIPANGLE	$00000036
SHIP_1_MINDIST	$000001f4
SHIP_1_DIST1SND	$00001388
SHIP_1_DIST2SND	$00002710
SHIP_1_DIST3SND	$00002710
SHIP_1_COL1	$007e66f6
SHIP_1_CUTOFFSND	$00002af8
SHIPLB1YCHASE_SROU	$0006973c
SHIPLB1_ISTRAT	$0006969b
SHIPOUTOFLB3_ISTRAT	$00069cc2
SHIP0CDOWN_ISTRAT	$0006ab2a
SHIPOUTOFLB3_STRAT	$00069cd9
SHIP0CDOWN_STRAT	$0006ab45
SHIPINTRO_ISTRAT	$0007866f
SHIPINTRO_STRAT	$000786a9
SHIP2OUTSIDE_STRAT	$00089ef4
SHIP1A_ISTRAT	$0008a37e
SHIP1A_STRAT	$0008a3cb
SHIP1AEXP_ISTRAT	$0008a4cc
SHIP3A_STRAT	$0008a15a
SHIP3B_STRAT	$0008a211
SHIP1COL_ISTRAT	$0008a4d6
SHIP3C_STRAT	$0008a247
SHIP2INTO_STRAT	$00089f51
SHIP1A_CONT	$0008a4c3
SHIP3C_INIT	$0008a227
SHIP2INTO_INIT	$00089f3c
SHIP1_ISTRAT	$0008a50d
SHIP2_ISTRAT	$00089e17
SHIP2FIRE_CONT	$00089ed6
SHIP3_ISTRAT	$0008a02d
SHIP2_CONT	$00089ed6
SHIP1_STRAT	$0008a544
SHIP3_CONT	$0008a1a2
SHIP2_STRAT	$00089e63
SHIP2OUTSIDE_INIT	$00089edf
SHIP3_STRAT	$0008a06f
SDRAGONFLY_STRAT	$000acd99
SHIP3A_ISTRAT	$000acc05
SHIPS_ISTRAT	$000ab2fc
SDRAGONFLY_ISTRAT	$000acd6c
SHIPS_STRAT	$000ab313
SHIP3EXITFACE_F	$000e9971
SHIP3EXITFACE_P	$000e9962
SHIP_3_S_EBSP	$000e964c
SHIP_S_0_F1	$000cc7cf
SHIP_S_1_F1	$0011851c
SHIP_0_0_F11	$000e94e7
SHIP_0_0_F13	$000e94f3
SHIP_0_0_F20	$000e9579
SHIP_0_0_F21	$000e95ac
SHIP_0_0_F15	$000e94ff
SHIP_0_0_F22	$000e95b6
SHIP_0_0_F16	$000e9527
SHIP_0_0_F17	$000e953d
SHIP_0_0_F24	$000e95c2
SHIP_0_0_F25	$000e95cc
SHIP_0_0_F18	$000e956e
SHIPS	$00108000
SHIP_5_S_EBSP	$0010caab
SHIP3EXITFACE	$000e8000
SHIP_0_0_F	$000e92f4
SHIP_0_0_P	$000e9297
SHIP_4_F10	$0011872a
SHIP_4_F12	$00118735
SHIP_4_F13	$001187a7
SHIP_1_S_F	$000c8eec
SHIP_1_S_P	$000c8eda
SHIP_0_0_EBSP	$000e95f2
SHIP_3_S_F	$000e9611
SHIP_3_S_P	$000e95f3
SHIP_4_S_F	$001187df
SHIP_4_S_P	$001187c5
SHIPS_EBSP	$0010cc5d
SHIP_5_S_F	$0010ca22
SHIP_5_S_P	$0010c9f9
SHIELDR_F	$0011ad27
SHIELDR_P	$0011ad0c
SHIP_1	$000e8000
SHIP_3	$000e8000
SHIP_5	$00108000
SHIP_4	$00118000
SHIP_S_0_F	$000cc7c7
SHIP_S_1_F	$00118514
SHIP_S_0_P	$000cc7a6
SHIP_S_1_P	$001184f3
SHIP_0_0_F1	$000e93c4
SHIP_0_0_F3	$000e93d0
SHIP_0_0_F4	$000e944a
SHIP_0_0_F6	$000e9456
SHIP_0_0_F7	$000e94d0
SHIP_0_0_F9	$000e94db
SHIP_1_F1	$000ee389
SHIP_1_F3	$000ee395
SHIP_1_F4	$000ee471
SHIP_1_EBSP	$000ee4b3
SHIP_3_F1	$000e90fc
SHIP_3_F3	$000e9108
SHIP_3_F4	$000e917c
SHIP_3_F6	$000e9188
SHIP_3_F7	$000e91fc
SHIP_4_F1	$00118646
SHIP_4_F3	$00118651
SHIP_4_F5	$0011865c
SHIP_4_F7	$00118667
SHIP_5_F1	$0010c913
SHIP_4_F8	$001186d9
SHIP_4_F9	$001186f6
SHIP_3_EBSP	$000e9296
SFLASH_0	$0011edb4
SHIP_4_EBSP	$001187c4
SHIP_1_S_F1	$000c8ef4
SHIP_3_S_F1	$000e9628
SHIP_3_S_F3	$000e9634
SHIP_3_S_F4	$000e9640
SHIP_4_S_F1	$001187ff
SHIP_5_S_F1	$0010ca4b
SHIP_5_S_F3	$0010ca57
SHIP_5_S_F4	$0010ca82
SHIELDR_F1	$0011ad5f
SHIP_0_C	$000e8000
SHIP_1_F	$000ee330
SHIP_3_F	$000e9077
SHIP_1_P	$000ee2f5
SHIP_1_S	$000c8000
SHIP_4_F	$001185ab
SHIP_5_F	$0010c8cc
SHIPS_F1	$0010cbf7
SHIP_3_P	$000e9020
SHIPS_F3	$0010cc04
SHIP_3_S	$000e8000
SHIPS_F4	$0010cc18
SHIP_4_P	$00118535
SHIP_4_S	$00118000
SHIP_5_P	$0010c891
SHIP_5_S	$00108000
SHIELDR	$00118000
SHIP_S_0	$000c8000
SHIP_S_1	$00118000
SHIP_5L	$00108000
SHIP_5M	$00108000
SHIP_5S	$00108000
SHIPS_F	$0010cbce
SHIPS_P	$0010caf9
SLOWSTARS	$0000154d
SLOT_0	$0000a567
SLOT_1	$0000a583
SLOT_3	$0000c45b
SLOT_2	$0000c477
SLOT_4	$0000c493
SLOWSTARS_VIEWPOSZ	$00001558
ISTRATS	$0020850a
SLOT1_HOLD	$007ef152
SLOT2_HOLD	$007ef153
SLOT3_HOLD	$007ef154
SLOT1_SPIN	$007ef155
SLOT2_SPIN	$007ef156
SLOT1_POS	$007ef158
SLOT3_SPIN	$007ef157
SLOT2_POS	$007ef159
SLOT3_POS	$007ef15a
SLOWMETEOR_ISTRAT	$00099333
SOLIDSPACEBAR_F	$001199e4
SLOT_0_F	$000ce44b
SLOT_1_F	$000ce6fb
SLOT_2_F	$0010eeee
SLOT_0_P	$000ce3f1
SLOT_3_F	$0010ee13
SLOT_1_P	$000ce698
SLOT_4_F	$0010ef56
SLOT_2_P	$0010eea2
SLOT_3_P	$0010edf8
SLOT_4_P	$0010ef4d
SLOT_0_F1	$000ce4d7
SLOT_0_F3	$000ce4e3
SLOT_0_F4	$000ce65d
SLOT_1_F1	$000ce754
SLOT_1_F3	$000ce760
SLOT_1_F4	$000ce7a2
SLOT_1_F6	$000ce7ae
SLOT_2_F1	$0010ef05
SLOT_3_F1	$0010ee33
SLOT_4_F1	$0010ef5b
SLOT_0	$000c8000
SLOT_1	$000c8000
SLOT_3	$00108000
SLOT_2	$00108000
SLOT_4	$00108000
SLOT_0_EBSP	$000ce697
SLOT_1_EBSP	$000ce846
KEY_LEFTL	$00000020
KEY_JLEFT	$00000002
KEY_JDOWN	$00000004
KEY_B	$00000080
KEY_Y	$00000040
KEY_START	$00000010
KEY_JRIGHT	$00000001
KEY_SELECT	$00000020
KEY_RIGHTL	$00000010
KEYFLAGS	$0000156b
KEY_AL	$00000080
KEYBYTEL	$000000c2
KEY_XL	$00000040
KEYBYTE	$000000c1
KEYBYTEC1	$000000c5
KEYBYTEC2	$000000c6
KEY_JUP	$00000008
KEYBYTEP1	$000000c3
KEYBYTEP2	$000000c4
SPRAR_RIGHT	$00000008
SPRFRAME	$00001acf
SPRAR_UP	$00000001
SPR_COL0	$00000000
SPR_COL1	$00000200
SPR_COL2	$00000400
SPR_COL3	$00000600
SPR_COL4	$00000800
SPR_COL5	$00000a00
SPR_COL6	$00000c00
SPR_COL7	$00000e00
SPRITEBLK	$000012ec
SPRITEPAL	$007f1560
SPR_PRI0	$00000000
SPR_PRI1	$00001000
SPR_PRI2	$00002000
SPR_PRI3	$00003000
SPROUTIHP	$00001af2
SPRADD	$00000080
SPRAR_LEFT	$00000004
SPRAR_DOWN	$00000002
SPRAR_TIME	$00000003
SPR_HFLIP	$00004000
SPRITESPOS	$00001636
SPR_VFLIP	$00008000
SPROUTHEAD	$00001aec
SPROUTBODY	$00001aee
SPROUTTAIL	$00001af0
SPROUTSTRAT	$00001af3
SPRAR_FLASH	$00000001
SPRSBASE	$0003d291
RSPR	$0003d437
SPREAD_STRAT	$0021a449
SPREADA_INIT	$0021a471
SPREAD_ISTRAT	$0021a41a
SPROUTY	$00099c79
SPROUTAP	$00000004
SPROUTHP	$0000000a
SPROUTY.STRAT	$00099cc4
SPROUTY.EXPL	$0009a2c9
SPROUTY.WITHDRAW_I	$0009a036
SPROUT2_ISTRAT	$00099c79
SPROUTT_ISTRAT	$00099c2d
SPROUT_ISTRAT	$00099c37
SPRITES	$0014e024
WELASER2	$00009b90
DOWNTAB	$0003d6af
WELASER2	$0011edb4
KINGHEADAP	$0000000a
KINGHEADHP	$0000000a
ENTERBHOLE	$0002e09d
FRM16	$0000000f
FRM32	$0000001f
FRM64	$0000003f
FRM128	$0000007f
LMISSILE	$0000a2ff
FRM0	$00000000
FRM1	$00000001
FRM4	$00000003
FRM8	$00000007
MLINE	$0001a359
MLINELEN	$0000005d
LMISSILE	$000c8000
XPIFNOT	$007ef13d
PXY	$000016c0
PYX	$000016c4
PLROTX	$000012bb
PLROTY	$000012bd
PLROTZ	$000012bf
PL2X	$00000087
MSND	$00001a4f
SMNM1SPR	$0003d36f
SMNM2SPR	$0003d377
SMNM3SPR	$0003d37f
SMNM4SPR	$0003d387
TRUCKAP	$00000008
TRUCKHP	$00000004
TRUCK	$00009fa3
TURRETAP	$00000001
TURRETHP	$00000004
TURRETDIST	$00000514
TRUECOLOURSHADOW	$00001000
TRUCKER_COL1	$007e6f1e
TRUCKER_COL2	$007e6f30
TRUCKER_COL3	$007e6f42
TRUCKER_COL4	$007e6f54
TRUCKER_COL5	$007e6f66
TRUCKER_COLS	$007e6f0c
TRUCKER_COL	$007e6f0c
TRUCKMINES_MAP	$0005cea4
TRUCK_CONT	$0008be81
TRUCK_NORM	$0008be97
TRUCKCOL_ISTRAT	$0008bf1d
TRUCK_STRAT	$0008be78
TRUCK_ISTRAT	$0008be24
TRUCK_ACCEL	$00098123
